so,thread_limit,size,x,y,z,execution time,begin temperature,end temperature
16,128,800,2,4,16,13.502461,60,65
16,128,800,2,4,32,15.893738,60,66
16,128,800,2,4,64,19.924572,60,67
16,128,800,2,8,2,1.082063,60,61
16,128,800,2,8,4,3.147436,60,62
16,128,800,2,8,8,7.307838,60,63
16,128,800,2,8,16,15.040958,60,65
16,128,800,2,8,32,17.373716,60,67
16,128,800,2,8,64,26.377069,60,68
16,128,800,2,16,2,1.027331,60,61
16,128,800,2,16,4,3.844342,60,62
16,128,800,2,16,8,8.243095,60,63
